inspection_id,date,zone,equipment_name,equipment_type,health_score,status,last_maintenance_date,next_maintenance_date,anomaly_type,risk_level,temperature_reading,vibration_reading,power_consumption,estimated_lifespan_days
INS026390,2020-12-02,C区,隔音墙板,结构,85,正常,2020-07-23,2021-01-18,,低,30.1,0.37,49.7,3926
INS026391,2020-12-02,C区,电子显示屏,电气,94,正常,2020-08-06,2021-01-02,,低,63.0,1.31,61.1,2261
INS026392,2020-12-02,VIP区,座椅系统,结构,87,正常,2020-08-26,2021-02-19,,低,47.2,1.61,36.1,3895
INS026393,2020-12-02,VIP区,空调机组,暖通,84,正常,2020-08-05,2021-01-11,,低,42.2,3.51,93.3,1648
INS026394,2020-12-02,VIP区,照明系统,电气,85,正常,2020-08-07,2021-01-05,,低,54.0,2.15,76.3,1350
INS026395,2020-12-02,VIP区,消防喷淋,消防,79,正常,2020-08-07,2021-02-24,,低,26.1,2.72,26.0,2495
INS026396,2020-12-02,VIP区,监控摄像头,安防,79,正常,2020-08-12,2021-01-20,,低,26.0,1.41,20.7,1497
INS026397,2020-12-02,VIP区,电梯系统,运输,64,预警,2020-10-04,2021-02-17,,低,28.2,2.23,29.7,1109
INS026398,2020-12-02,VIP区,通风管道,暖通,66,预警,2020-07-15,2021-02-28,,低,49.2,2.42,86.1,1172
INS026399,2020-12-02,VIP区,应急照明,电气,88,正常,2020-10-06,2021-01-15,,低,51.8,1.87,75.9,1810
INS026400,2020-12-02,VIP区,排水系统,结构,81,正常,2020-09-21,2021-01-08,,低,30.5,2.7,41.4,2839
INS026401,2020-12-02,VIP区,电子显示屏,电气,88,正常,2020-09-26,2021-01-07,,低,67.5,1.1,36.1,2258
INS026402,2020-12-02,VIP区,贵宾接待系统,控制,87,正常,2020-11-01,2021-02-27,,低,30.6,0.71,43.7,927
INS026403,2020-12-02,舞台区,液压升降台,机械,72,正常,2020-06-30,2021-01-15,,低,74.5,5.07,36.4,581
INS026404,2020-12-02,舞台区,舞台灯光,电气,79,正常,2020-10-07,2021-01-07,,低,59.7,1.55,60.4,2045
INS026405,2020-12-02,舞台区,音响系统,电气,85,正常,2020-06-22,2021-02-01,,低,50.6,2.37,54.5,1320
INS026406,2020-12-02,舞台区,烟雾机,特效,71,正常,2020-08-03,2021-01-22,,低,21.1,1.81,22.5,639
INS026407,2020-12-02,舞台区,吊挂系统,机械,56,预警,2020-10-10,2021-01-04,,中,63.9,3.94,31.2,435
INS026408,2020-12-02,舞台区,旋转舞台,机械,89,正常,2020-09-30,2021-01-22,,低,57.2,4.56,52.4,1029
INS026409,2020-12-02,舞台区,LED地屏,电气,80,正常,2020-08-04,2021-02-01,,低,63.2,1.83,73.2,1237
INS026410,2020-12-02,舞台区,舞台幕布,结构,78,正常,2020-09-13,2021-01-03,,低,23.4,1.84,22.8,3599
INS026411,2020-12-02,舞台区,线缆卷扬机,机械,64,预警,2020-07-20,2021-01-22,,低,51.3,5.48,58.0,632
INS026412,2020-12-02,舞台区,舞台监控,安防,72,正常,2020-07-26,2021-02-01,,低,26.2,1.76,27.0,1112
INS026413,2020-12-02,灯光区,主灯阵列,电气,83,正常,2020-09-03,2021-02-03,,低,61.5,2.59,67.6,1738
INS026414,2020-12-02,灯光区,追光灯,电气,80,正常,2020-08-29,2021-02-19,,低,57.7,0.84,67.1,2184
INS026415,2020-12-02,灯光区,灯光控制台,控制,78,正常,2020-09-29,2021-02-01,,低,28.4,-0.1,16.0,1065
INS026416,2020-12-02,灯光区,配电柜,电气,85,正常,2020-10-08,2021-01-04,,低,47.9,3.15,66.5,2079
INS026417,2020-12-02,灯光区,散热系统,暖通,82,正常,2020-09-07,2021-01-21,,低,37.1,2.57,73.5,1486
INS026418,2020-12-02,灯光区,特效灯,电气,87,正常,2020-10-08,2021-02-09,,低,45.5,1.61,76.8,1800
INS026419,2020-12-02,灯光区,激光投影,电气,78,正常,2020-06-24,2021-03-01,,低,50.3,-0.05,39.4,1224
INS026420,2020-12-02,灯光区,灯光桁架,结构,87,正常,2020-06-08,2021-01-17,,低,27.3,0.86,26.6,3697
INS026421,2020-12-02,灯光区,调光器,电气,78,正常,2020-07-24,2021-01-24,,低,54.9,1.85,50.4,2105
INS026422,2020-12-02,灯光区,信号放大器,通信,72,正常,2020-10-28,2021-02-18,,低,33.8,3.23,48.8,884
INS026423,2020-12-02,音响区,主扩音箱,电气,79,正常,2020-10-25,2021-02-27,,低,49.9,2.26,52.0,1778
INS026424,2020-12-02,音响区,低音炮阵列,电气,84,正常,2020-11-02,2021-02-14,,低,41.0,1.84,33.9,1474
INS026425,2020-12-02,音响区,调音台,控制,84,正常,2020-06-24,2021-02-24,,低,37.5,2.77,45.8,789
INS026426,2020-12-02,音响区,无线麦克风,通信,83,正常,2020-07-05,2021-01-20,,低,29.2,1.59,17.9,998
INS026427,2020-12-02,音响区,功放系统,电气,92,正常,2020-09-10,2021-02-08,,低,38.3,1.04,40.6,2235
INS026428,2020-12-02,音响区,音频处理器,控制,89,正常,2020-10-28,2021-02-23,,低,27.4,2.99,66.7,1475
INS026429,2020-12-02,音响区,返听音箱,电气,90,正常,2020-10-12,2021-02-18,,低,53.8,1.6,57.5,1548
INS026430,2020-12-02,音响区,信号分配器,通信,100,正常,2020-09-27,2021-02-13,,低,32.0,1.56,37.8,1328
INS026431,2020-12-02,音响区,录音系统,控制,70,正常,2020-08-14,2021-02-02,,低,31.7,2.02,43.9,1150
INS026432,2020-12-02,音响区,降噪系统,电气,76,正常,2020-07-31,2021-01-09,,低,61.1,2.08,77.4,1867
INS026433,2020-12-02,安防区,视频监控,安防,75,正常,2020-10-25,2021-02-06,,低,37.2,1.21,33.7,949
INS026434,2020-12-02,安防区,门禁系统,安防,78,正常,2020-09-01,2021-01-29,,低,25.7,2.22,54.5,1344
INS026435,2020-12-02,安防区,X光安检机,安防,82,正常,2020-06-27,2021-02-25,,低,31.1,2.5,23.1,1090
INS026436,2020-12-02,安防区,金属探测器,安防,83,正常,2020-08-25,2021-02-05,,低,27.1,2.44,38.8,880
INS026437,2020-12-02,安防区,报警系统,安防,83,正常,2020-10-13,2021-01-17,,低,25.2,0.73,11.6,1193
INS026438,2020-12-02,安防区,人脸识别终端,安防,79,正常,2020-09-29,2021-01-29,,低,48.5,0.7,38.0,852
INS026439,2020-12-02,安防区,巡更系统,安防,84,正常,2020-10-22,2021-02-18,,低,31.9,2.94,29.3,959
INS026440,2020-12-02,安防区,对讲系统,通信,80,正常,2020-10-30,2021-02-24,,低,21.6,4.09,15.1,920
INS026441,2020-12-02,安防区,防入侵传感器,安防,72,正常,2020-08-12,2021-01-13,,低,49.4,3.11,48.2,1043
INS026442,2020-12-02,安防区,安防控制台,控制,68,预警,2020-10-05,2021-01-30,,低,34.3,1.29,20.2,792
INS026443,2020-12-02,消防区,火灾报警器,消防,83,正常,2020-06-11,2021-01-19,,低,45.0,1.73,8.1,2706
INS026444,2020-12-02,消防区,自动喷淋,消防,83,正常,2020-09-18,2021-01-08,,低,28.5,2.85,15.2,2451
INS026445,2020-12-02,消防区,消防水泵,机械,83,正常,2020-10-20,2021-01-16,,低,61.2,3.44,26.2,820
INS026446,2020-12-02,消防区,排烟风机,暖通,69,预警,2020-08-10,2021-02-08,压缩机故障,低,52.3,1.97,98.2,1536
INS026447,2020-12-02,消防区,灭火器组,消防,81,正常,2020-07-02,2021-01-10,,低,32.5,2.43,20.9,2542
INS026448,2020-12-02,消防区,气体灭火系统,消防,83,正常,2020-09-22,2021-02-25,,低,31.6,2.71,20.5,2491
INS026449,2020-12-02,消防区,消防广播,通信,70,正常,2020-10-18,2021-01-21,,低,29.0,2.22,68.7,925
INS026450,2020-12-02,消防区,防火卷帘,结构,78,正常,2020-10-26,2021-02-26,,低,42.8,0.97,19.4,3152
INS026451,2020-12-02,消防区,消防电话,通信,83,正常,2020-09-22,2021-02-18,,低,26.4,3.24,43.0,1065
INS026452,2020-12-02,消防区,应急照明,电气,83,正常,2020-09-08,2021-01-11,,低,52.0,0.47,49.5,2105
INS026453,2020-12-02,电力区,主变压器,电气,82,正常,2020-10-16,2021-02-14,,低,51.6,0.76,59.5,1971
INS026454,2020-12-02,电力区,备用发电机,机械,83,正常,2020-07-25,2021-01-07,,低,67.6,6.25,38.3,690
INS026455,2020-12-02,电力区,UPS电源,电气,74,正常,2020-10-12,2021-02-11,,低,51.5,2.01,97.8,1875
INS026456,2020-12-02,电力区,配电柜,电气,76,正常,2020-07-08,2021-02-17,,低,66.4,1.69,46.9,1301
INS026457,2020-12-02,电力区,电缆线路,电气,74,正常,2020-10-17,2021-02-08,,低,54.8,1.55,69.6,2018
INS026458,2020-12-02,电力区,稳压器,电气,87,正常,2020-06-30,2021-02-17,,低,53.4,1.08,74.6,2346
INS026459,2020-12-02,电力区,电容补偿柜,电气,82,正常,2020-09-30,2021-01-27,,低,56.7,1.88,56.9,2142
INS026460,2020-12-02,电力区,接地系统,电气,84,正常,2020-07-31,2021-02-09,,低,57.0,2.91,57.1,1735
INS026461,2020-12-02,电力区,电力监控,控制,69,预警,2020-07-14,2021-02-26,,低,24.8,2.6,63.1,768
INS026462,2020-12-02,电力区,柴油储罐,机械,82,正常,2020-08-16,2021-01-16,,低,71.4,2.32,39.3,1130
INS026463,2020-12-11,A区,座椅系统,结构,88,正常,2020-06-15,2021-01-14,,低,15.0,0.64,44.9,3489
INS026464,2020-12-11,A区,空调机组,暖通,60,预警,2020-07-23,2021-01-25,,低,55.1,2.14,88.0,912
INS026465,2020-12-11,A区,照明系统,电气,74,正常,2020-09-16,2021-02-19,,低,69.4,3.49,82.7,1607
INS026466,2020-12-11,A区,消防喷淋,消防,83,正常,2020-10-28,2021-01-12,,低,33.4,1.76,21.3,2109
INS026467,2020-12-11,A区,监控摄像头,安防,82,正常,2020-07-30,2021-03-09,,低,36.3,1.04,10.7,1243
INS026468,2020-12-11,A区,通风管道,暖通,89,正常,2020-11-04,2021-03-02,,低,49.7,3.17,69.4,1907
INS026469,2020-12-11,A区,应急照明,电气,81,正常,2020-08-16,2021-01-12,,低,67.2,1.62,50.9,2005
INS026470,2020-12-11,A区,排水系统,结构,92,正常,2020-08-27,2021-02-09,,低,37.2,0.23,31.1,2836
INS026471,2020-12-11,A区,隔音墙板,结构,85,正常,2020-10-29,2021-02-18,,低,25.7,2.05,27.7,3829
INS026472,2020-12-11,A区,电子显示屏,电气,83,正常,2020-08-25,2021-02-20,,低,49.0,1.72,56.2,1449
INS026473,2020-12-11,B区,座椅系统,结构,84,正常,2020-10-13,2021-01-30,,低,22.8,1.29,59.5,3054
INS026474,2020-12-11,B区,空调机组,暖通,74,正常,2020-06-15,2021-02-21,,低,36.8,3.93,87.8,977
INS026475,2020-12-11,B区,照明系统,电气,78,正常,2020-06-20,2021-02-14,,低,62.9,2.54,74.0,1625
INS026476,2020-12-11,B区,消防喷淋,消防,84,正常,2020-09-03,2021-02-13,,低,12.2,1.79,22.8,2525
INS026477,2020-12-11,B区,监控摄像头,安防,85,正常,2020-07-03,2021-01-25,,低,21.5,1.84,9.9,1507
INS026478,2020-12-11,B区,通风管道,暖通,75,正常,2020-09-24,2021-03-02,,低,45.9,4.94,101.4,1257
INS026479,2020-12-11,B区,应急照明,电气,71,正常,2020-09-17,2021-03-08,,低,54.5,1.8,63.7,1935
INS026480,2020-12-11,B区,排水系统,结构,89,正常,2020-07-31,2021-02-21,,低,23.3,0.19,18.2,4037
INS026481,2020-12-11,B区,隔音墙板,结构,84,正常,2020-08-24,2021-02-27,,低,27.2,1.15,25.1,3074
INS026482,2020-12-11,B区,电子显示屏,电气,86,正常,2020-08-03,2021-01-13,,低,61.7,1.8,67.4,1931
INS026483,2020-12-11,C区,座椅系统,结构,89,正常,2020-08-09,2021-02-26,,低,41.1,2.14,32.2,2529
INS026484,2020-12-11,C区,空调机组,暖通,71,正常,2020-07-30,2021-01-23,,低,38.1,1.91,85.6,979
INS026485,2020-12-11,C区,照明系统,电气,79,正常,2020-11-09,2021-02-16,,低,36.9,2.8,38.8,1331
INS026486,2020-12-11,C区,消防喷淋,消防,87,正常,2020-09-21,2021-03-04,,低,46.2,1.93,26.7,1739
INS026487,2020-12-11,C区,监控摄像头,安防,83,正常,2020-10-11,2021-03-03,,低,27.3,1.48,18.4,1453
INS026488,2020-12-11,C区,通风管道,暖通,69,预警,2020-08-12,2021-02-25,,低,37.9,3.25,73.6,1353
INS026489,2020-12-11,C区,应急照明,电气,75,正常,2020-09-15,2021-03-01,,低,56.6,1.47,82.6,1975
INS026490,2020-12-11,C区,排水系统,结构,80,正常,2020-08-21,2021-02-25,,低,27.9,2.71,40.7,2605
INS026491,2020-12-11,C区,隔音墙板,结构,89,正常,2020-06-16,2021-02-12,,低,26.3,0.58,21.5,2861
INS026492,2020-12-11,C区,电子显示屏,电气,83,正常,2020-08-12,2021-02-23,,低,52.5,1.51,64.7,1590
INS026493,2020-12-11,VIP区,座椅系统,结构,79,正常,2020-11-02,2021-02-27,,低,36.7,1.71,33.2,2168
INS026494,2020-12-11,VIP区,空调机组,暖通,64,预警,2020-06-25,2021-02-01,,低,38.2,3.24,95.2,1105
INS026495,2020-12-11,VIP区,照明系统,电气,70,正常,2020-08-09,2021-02-25,,低,54.6,1.96,80.3,1289
INS026496,2020-12-11,VIP区,消防喷淋,消防,89,正常,2020-10-14,2021-01-28,,低,39.9,2.08,27.4,1959
INS026497,2020-12-11,VIP区,监控摄像头,安防,76,正常,2020-10-11,2021-02-26,,低,23.2,1.99,45.5,1296
INS026498,2020-12-11,VIP区,电梯系统,运输,79,正常,2020-10-22,2021-02-19,,低,37.0,1.46,40.3,1212
INS026499,2020-12-11,VIP区,通风管道,暖通,69,预警,2020-11-08,2021-03-05,,低,49.5,2.04,90.0,1021
INS026500,2020-12-11,VIP区,应急照明,电气,82,正常,2020-11-06,2021-02-01,,低,52.9,2.97,67.2,2324
INS026501,2020-12-11,VIP区,排水系统,结构,93,正常,2020-07-09,2021-01-31,,低,34.7,1.56,8.7,3922
INS026502,2020-12-11,VIP区,电子显示屏,电气,72,正常,2020-07-20,2021-03-07,,低,49.8,1.31,56.9,1568
INS026503,2020-12-11,VIP区,贵宾接待系统,控制,76,正常,2020-10-21,2021-02-22,,低,37.5,3.06,23.2,1026
INS026504,2020-12-11,舞台区,液压升降台,机械,68,预警,2020-07-12,2021-03-07,,低,60.1,4.32,42.6,836
INS026505,2020-12-11,舞台区,舞台灯光,电气,70,正常,2020-10-19,2021-03-07,,低,54.9,2.17,49.7,1819
INS026506,2020-12-11,舞台区,音响系统,电气,69,预警,2020-08-27,2021-01-17,电压异常,低,53.4,2.64,57.2,1409
INS026507,2020-12-11,舞台区,烟雾机,特效,37,故障,2020-09-13,2021-01-23,,高,29.7,1.78,24.0,337
INS026508,2020-12-11,舞台区,吊挂系统,机械,71,正常,2020-09-11,2021-03-06,,低,56.8,4.28,26.1,820
INS026509,2020-12-11,舞台区,旋转舞台,机械,71,正常,2020-08-15,2021-03-03,磨损,低,49.2,4.55,20.4,936
INS026510,2020-12-11,舞台区,LED地屏,电气,79,正常,2020-08-16,2021-02-04,,低,57.1,1.53,44.4,1928
INS026511,2020-12-11,舞台区,舞台幕布,结构,85,正常,2020-08-26,2021-01-19,,低,35.5,1.98,7.2,3839
INS026512,2020-12-11,舞台区,线缆卷扬机,机械,59,预警,2020-08-04,2021-01-24,,中,60.3,4.37,-0.4,793
INS026513,2020-12-11,舞台区,舞台监控,安防,85,正常,2020-07-19,2021-01-16,,低,38.3,1.32,35.4,1565
INS026514,2020-12-11,灯光区,主灯阵列,电气,83,正常,2020-10-10,2021-01-18,,低,59.0,2.1,55.0,1356
INS026515,2020-12-11,灯光区,追光灯,电气,80,正常,2020-09-14,2021-03-10,,低,63.0,2.68,40.4,1445
INS026516,2020-12-11,灯光区,灯光控制台,控制,84,正常,2020-08-28,2021-01-31,,低,32.0,1.6,52.2,897
INS026517,2020-12-11,灯光区,配电柜,电气,86,正常,2020-06-19,2021-02-02,,低,53.8,2.15,61.2,1825
INS026518,2020-12-11,灯光区,散热系统,暖通,87,正常,2020-10-22,2021-02-12,,低,53.5,2.65,62.3,1698
INS026519,2020-12-11,灯光区,特效灯,电气,84,正常,2020-08-31,2021-01-25,,低,49.8,1.85,58.3,2099
INS026520,2020-12-11,灯光区,激光投影,电气,78,正常,2020-07-30,2021-03-04,,低,47.8,3.32,63.0,1351
INS026521,2020-12-11,灯光区,灯光桁架,结构,88,正常,2020-08-21,2021-01-28,,低,33.9,1.06,53.4,2910
INS026522,2020-12-11,灯光区,调光器,电气,81,正常,2020-06-24,2021-02-20,,低,58.3,3.16,63.6,1443
INS026523,2020-12-11,灯光区,信号放大器,通信,66,预警,2020-11-04,2021-02-03,,低,15.5,2.41,18.0,630
INS026524,2020-12-11,音响区,主扩音箱,电气,80,正常,2020-06-26,2021-02-06,,低,40.0,2.01,62.2,1614
INS026525,2020-12-11,音响区,低音炮阵列,电气,86,正常,2020-11-03,2021-03-03,,低,54.0,2.55,57.2,1368
INS026526,2020-12-11,音响区,调音台,控制,76,正常,2020-09-23,2021-02-24,,低,30.2,2.66,25.4,1174
INS026527,2020-12-11,音响区,无线麦克风,通信,100,正常,2020-10-24,2021-02-13,,低,22.6,2.64,18.4,1030
INS026528,2020-12-11,音响区,功放系统,电气,91,正常,2020-09-16,2021-03-03,,低,49.6,0.49,70.9,2423
INS026529,2020-12-11,音响区,音频处理器,控制,89,正常,2020-07-13,2021-01-16,,低,13.2,1.63,25.3,1196
INS026530,2020-12-11,音响区,返听音箱,电气,83,正常,2020-09-15,2021-02-24,,低,60.1,2.89,56.2,2341
INS026531,2020-12-11,音响区,信号分配器,通信,77,正常,2020-09-06,2021-02-03,,低,23.3,1.59,18.5,1081
INS026532,2020-12-11,音响区,录音系统,控制,77,正常,2020-07-02,2021-01-21,,低,38.8,1.02,33.3,927
INS026533,2020-12-11,音响区,降噪系统,电气,79,正常,2020-09-16,2021-02-08,,低,55.0,1.29,61.1,1670
INS026534,2020-12-11,安防区,视频监控,安防,76,正常,2020-10-18,2021-01-30,,低,30.0,1.72,59.0,786
INS026535,2020-12-11,安防区,门禁系统,安防,80,正常,2020-09-06,2021-01-25,,低,41.5,2.13,29.6,1481
INS026536,2020-12-11,安防区,X光安检机,安防,84,正常,2020-07-06,2021-02-07,,低,31.8,0.84,17.5,1406
INS026537,2020-12-11,安防区,金属探测器,安防,78,正常,2020-08-25,2021-02-09,,低,33.2,2.87,37.7,1393
INS026538,2020-12-11,安防区,报警系统,安防,78,正常,2020-09-23,2021-02-08,,低,18.3,2.21,22.4,1011
INS026539,2020-12-11,安防区,人脸识别终端,安防,83,正常,2020-09-15,2021-03-02,,低,22.1,1.74,17.8,1504
INS026540,2020-12-11,安防区,巡更系统,安防,83,正常,2020-11-08,2021-03-08,,低,24.9,2.58,31.4,931
INS026541,2020-12-11,安防区,对讲系统,通信,80,正常,2020-10-12,2021-02-05,,低,31.2,1.89,30.5,673
INS026542,2020-12-11,安防区,防入侵传感器,安防,77,正常,2020-08-27,2021-03-04,,低,26.9,2.31,14.4,828
INS026543,2020-12-11,安防区,安防控制台,控制,68,预警,2020-09-13,2021-03-04,响应延迟,低,30.7,2.18,32.0,671
INS026544,2020-12-11,消防区,火灾报警器,消防,80,正常,2020-11-08,2021-02-22,,低,30.0,3.2,53.2,1856
INS026545,2020-12-11,消防区,自动喷淋,消防,82,正常,2020-08-27,2021-01-28,,低,49.5,1.84,2.9,1666
INS026546,2020-12-11,消防区,消防水泵,机械,52,预警,2020-06-25,2021-02-24,,中,55.7,5.94,23.6,403
INS026547,2020-12-11,消防区,排烟风机,暖通,70,正常,2020-08-30,2021-01-20,,低,40.6,2.51,99.9,1613
INS026548,2020-12-11,消防区,灭火器组,消防,86,正常,2020-08-07,2021-02-26,,低,37.9,1.28,-8.5,2603
INS026549,2020-12-11,消防区,气体灭火系统,消防,77,正常,2020-07-18,2021-01-28,,低,31.5,2.4,15.2,1737
INS026550,2020-12-11,消防区,消防广播,通信,73,正常,2020-08-10,2021-01-24,,低,25.1,2.12,-0.5,713
INS026551,2020-12-11,消防区,防火卷帘,结构,88,正常,2020-07-16,2021-01-30,,低,26.9,1.57,30.0,3885
INS026552,2020-12-11,消防区,消防电话,通信,72,正常,2020-08-07,2021-02-13,,低,29.9,2.61,17.7,985
INS026553,2020-12-11,消防区,应急照明,电气,74,正常,2020-07-31,2021-01-23,,低,59.5,1.7,59.5,1135
INS026554,2020-12-11,电力区,主变压器,电气,87,正常,2020-11-01,2021-02-01,,低,51.4,1.59,76.0,1945
INS026555,2020-12-11,电力区,备用发电机,机械,62,预警,2020-08-01,2021-03-01,,低,63.7,5.65,39.5,649
INS026556,2020-12-11,电力区,UPS电源,电气,78,正常,2020-10-31,2021-03-03,,低,55.3,2.62,57.3,1704
INS026557,2020-12-11,电力区,配电柜,电气,79,正常,2020-08-05,2021-01-19,,低,52.7,1.2,69.4,1452
INS026558,2020-12-11,电力区,电缆线路,电气,86,正常,2020-07-15,2021-01-12,,低,50.3,1.44,43.5,2397
INS026559,2020-12-11,电力区,稳压器,电气,99,正常,2020-09-06,2021-02-09,,低,64.7,2.41,38.8,1988
INS026560,2020-12-11,电力区,电容补偿柜,电气,75,正常,2020-09-19,2021-01-23,,低,46.2,1.84,30.4,1187
INS026561,2020-12-11,电力区,接地系统,电气,77,正常,2020-07-23,2021-01-13,,低,68.8,1.7,94.0,1428
INS026562,2020-12-11,电力区,电力监控,控制,81,正常,2020-07-18,2021-01-15,,低,23.5,1.94,32.8,1317
INS026563,2020-12-11,电力区,柴油储罐,机械,79,正常,2020-07-30,2021-02-19,,低,55.9,4.25,24.9,886
INS026564,2020-12-18,A区,座椅系统,结构,80,正常,2020-07-02,2021-02-19,,低,26.7,0.16,14.3,2822
INS026565,2020-12-18,A区,空调机组,暖通,87,正常,2020-10-23,2021-03-12,,低,52.1,3.4,84.8,1952
INS026566,2020-12-18,A区,照明系统,电气,75,正常,2020-10-30,2021-03-06,,低,60.7,1.18,53.7,1708
INS026567,2020-12-18,A区,消防喷淋,消防,91,正常,2020-07-13,2021-02-26,,低,28.4,2.45,-9.6,2924
INS026568,2020-12-18,A区,监控摄像头,安防,84,正常,2020-08-24,2021-02-09,,低,34.2,2.59,34.3,1584
INS026569,2020-12-18,A区,通风管道,暖通,85,正常,2020-11-08,2021-01-17,,低,51.8,3.06,106.1,1447
INS026570,2020-12-18,A区,应急照明,电气,74,正常,2020-11-17,2021-01-23,,低,49.3,3.9,49.3,1950
INS026571,2020-12-18,A区,排水系统,结构,91,正常,2020-10-16,2021-01-24,,低,28.0,1.33,20.0,3756
INS026572,2020-12-18,A区,隔音墙板,结构,91,正常,2020-08-11,2021-01-25,,低,24.4,1.85,36.1,3581
INS026573,2020-12-18,A区,电子显示屏,电气,81,正常,2020-10-01,2021-01-22,,低,50.6,1.73,75.2,1983
INS026574,2020-12-18,B区,座椅系统,结构,82,正常,2020-08-26,2021-01-26,,低,32.1,0.75,27.6,2999
INS026575,2020-12-18,B区,空调机组,暖通,88,正常,2020-11-10,2021-03-08,,低,58.7,3.35,58.7,1142
INS026576,2020-12-18,B区,照明系统,电气,82,正常,2020-07-31,2021-02-20,,低,57.6,2.77,45.8,2160
INS026577,2020-12-18,B区,消防喷淋,消防,78,正常,2020-07-10,2021-02-12,,低,25.0,2.5,-14.5,2323
INS026578,2020-12-18,B区,监控摄像头,安防,84,正常,2020-11-03,2021-02-03,,低,25.2,3.04,24.2,1014
INS026579,2020-12-18,B区,通风管道,暖通,77,正常,2020-11-18,2021-01-26,,低,55.4,3.2,84.4,1518
INS026580,2020-12-18,B区,应急照明,电气,67,预警,2020-07-24,2021-01-31,,低,57.3,1.07,20.4,1848
INS026581,2020-12-18,B区,排水系统,结构,85,正常,2020-10-06,2021-03-10,,低,35.6,1.22,9.0,2968
INS026582,2020-12-18,B区,隔音墙板,结构,85,正常,2020-08-26,2021-02-03,,低,24.3,0.86,29.0,3630
INS026583,2020-12-18,B区,电子显示屏,电气,79,正常,2020-09-26,2021-02-05,,低,50.1,1.96,53.9,1427
INS026584,2020-12-18,C区,座椅系统,结构,80,正常,2020-09-21,2021-01-31,,低,39.9,0.54,17.3,3362
INS026585,2020-12-18,C区,空调机组,暖通,70,正常,2020-09-21,2021-01-22,,低,44.6,3.6,57.6,1553
INS026586,2020-12-18,C区,照明系统,电气,68,预警,2020-10-01,2021-01-18,,低,65.9,0.74,64.9,1776
INS026587,2020-12-18,C区,消防喷淋,消防,82,正常,2020-10-06,2021-01-27,,低,31.4,2.45,49.6,1791
